row_number,transaction_id,rule_id,field,value,error_message
4891,TXN_7813066,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4893,TXN_6540415,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4894,TXN_2991726,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4898,TXN_3562332,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4901,TXN_1510673,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4902,TXN_9867586,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4903,TXN_1750875,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4904,TXN_6397944,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4905,TXN_5216430,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4907,TXN_2313646,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4908,TXN_6327139,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4911,TXN_7398884,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4916,TXN_8019396,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4925,TXN_4586482,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4926,TXN_3660806,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4936,TXN_8285752,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4937,TXN_8099340,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4939,TXN_4416331,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4942,TXN_4637438,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4943,TXN_5493965,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4948,TXN_9864890,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4949,TXN_8798330,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4952,TXN_7507071,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4953,TXN_1018470,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4954,TXN_2924262,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4955,TXN_6472242,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4957,TXN_6994354,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4960,TXN_3219263,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
4962,TXN_1050323,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4965,TXN_1547717,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4968,TXN_3705669,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
4970,TXN_6856558,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4972,TXN_5994713,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4977,TXN_7914340,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4982,TXN_3764807,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4985,TXN_9666257,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
4995,TXN_2010658,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5001,TXN_3580048,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5004,TXN_2466187,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5006,TXN_7964520,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5008,TXN_8167741,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5011,TXN_2423343,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5012,TXN_1496038,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5020,TXN_9605972,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5021,TXN_1323030,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5025,TXN_8934025,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5027,TXN_3711520,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5028,TXN_3841683,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5032,TXN_7160196,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5033,TXN_4634894,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5035,TXN_1080377,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5038,TXN_6110769,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5042,TXN_8787350,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5043,TXN_7533675,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5044,TXN_2264601,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5050,TXN_8324315,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5052,TXN_3528653,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5053,TXN_4256155,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5057,TXN_8028042,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5058,TXN_4021467,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5062,TXN_1405498,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5064,TXN_7560210,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5066,TXN_3630981,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5067,TXN_3339728,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5068,TXN_3826298,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5072,TXN_9544977,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5079,TXN_1631377,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5080,TXN_6368424,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5085,TXN_3725152,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5090,TXN_1188551,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5091,TXN_1887250,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5093,TXN_9691151,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5098,TXN_3977835,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5102,TXN_8676485,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5104,TXN_8695037,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5111,TXN_3317649,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5113,TXN_6160209,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5122,TXN_2828785,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5127,TXN_1643447,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5132,TXN_3982146,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5133,TXN_1185156,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5134,TXN_6720290,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5138,TXN_9983530,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5144,TXN_6708165,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5148,TXN_1593691,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5149,TXN_9432007,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5151,TXN_3585464,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5152,TXN_8286164,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5165,TXN_9772556,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5175,TXN_2893987,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5181,TXN_8059782,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5183,TXN_6027500,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5187,TXN_6359031,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5188,TXN_8236432,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5191,TXN_9940829,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5196,TXN_5639908,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5197,TXN_9005782,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5199,TXN_4325098,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5202,TXN_5566774,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5212,TXN_9587445,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5213,TXN_3694901,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5217,TXN_9252414,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5218,TXN_3010103,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5222,TXN_6091543,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5223,TXN_2842641,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5232,TXN_8534360,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5234,TXN_7101384,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5239,TXN_5167925,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5246,TXN_8326905,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5254,TXN_2175096,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5257,TXN_3237919,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5258,TXN_4713643,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5261,TXN_5449092,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5262,TXN_6097144,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5265,TXN_5430694,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5267,TXN_2078232,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5269,TXN_8408103,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5271,TXN_9348801,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5274,TXN_2710603,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5278,TXN_7010020,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5282,TXN_3103520,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5286,TXN_5832968,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5287,TXN_6995665,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5289,TXN_3842881,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5290,TXN_4060160,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5293,TXN_6846020,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5294,TXN_7763764,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5295,TXN_4758849,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5296,TXN_1034651,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5297,TXN_4128921,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5301,TXN_1056256,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5305,TXN_1197536,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5308,TXN_2687748,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5309,TXN_8309656,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5311,TXN_4360906,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5314,TXN_6264113,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5315,TXN_3603434,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5316,TXN_7976129,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5318,TXN_5818852,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5319,TXN_9976598,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5329,TXN_2482298,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5331,TXN_4493874,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5335,TXN_3360649,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5338,TXN_9910333,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5339,TXN_7321479,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5341,TXN_7843112,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5342,TXN_2879791,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5344,TXN_3091574,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5350,TXN_5222176,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5352,TXN_2437508,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5357,TXN_9792093,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5358,TXN_9989239,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5361,TXN_8843108,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5362,TXN_4643305,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5365,TXN_1275124,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5367,TXN_1779679,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5370,TXN_3999862,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5371,TXN_7694326,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5378,TXN_4487345,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5379,TXN_5929341,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5384,TXN_4087571,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5389,TXN_4890770,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5390,TXN_6079741,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5391,TXN_4612930,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5393,TXN_6380636,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5398,TXN_8398809,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5402,TXN_8331542,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5404,TXN_5108188,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5409,TXN_1467546,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5414,TXN_7939011,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5421,TXN_6461461,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5427,TXN_8600523,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5433,TXN_7674694,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5437,TXN_6188306,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5440,TXN_8842592,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5442,TXN_9038745,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5443,TXN_1374424,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5444,TXN_7205840,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5450,TXN_2761003,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5453,TXN_1948437,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5454,TXN_5901887,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5456,TXN_7469771,DQ-CAT-PAYMENT_ME,Payment Method,ERROR,"Value must be one of: Cash, Credit Card, Digital Wallet."
5460,TXN_6431215,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5464,TXN_1749299,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5466,TXN_8352365,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5467,TXN_7143535,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5471,TXN_1086324,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5472,TXN_8888599,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5473,TXN_6361309,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5476,TXN_1555314,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5478,TXN_8839045,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5479,TXN_5183249,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5480,TXN_5104848,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5482,TXN_2490461,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5488,TXN_9391494,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5490,TXN_8739878,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5492,TXN_8321887,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5495,TXN_7277750,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5497,TXN_4831345,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5498,TXN_6301984,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5501,TXN_2268203,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5502,TXN_9502077,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5503,TXN_4994052,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5504,TXN_1671480,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5506,TXN_1516182,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5514,TXN_7493740,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5517,TXN_8655424,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5520,TXN_9390188,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5521,TXN_1952465,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5523,TXN_2684400,DQ-CAT-PAYMENT_ME,Payment Method,UNKNOWN,"Value must be one of: Cash, Credit Card, Digital Wallet."
5526,TXN_7584025,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5527,TXN_7533540,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
5528,TXN_4425164,DQ-CAT-PAYMENT_ME,Payment Method,nan,"Value must be one of: Cash, Credit Card, Digital Wallet."
